64 bytes from 192.168.4.2: icmp_seq=181 ttl=255 time=20.0 ms,,,
64 bytes from 192.168.4.2: icmp_seq=182 ttl=255 time=17.9 ms,,,
64 bytes from 192.168.4.2: icmp_seq=183 ttl=255 time=21.0 ms,,,
64 bytes from 192.168.4.2: icmp_seq=184 ttl=255 time=20.0 ms,,,
64 bytes from 192.168.4.2: icmp_seq=185 ttl=255 time=19.0 ms,,,
64 bytes from 192.168.4.2: icmp_seq=186 ttl=255 time=18.0 ms,,,
64 bytes from 192.168.4.2: icmp_seq=187 ttl=255 time=21.0 ms,,,
64 bytes from 192.168.4.2: icmp_seq=188 ttl=255 time=20.0 ms,,,
64 bytes from 192.168.4.2: icmp_seq=189 ttl=255 time=24.4 ms,,,
64 bytes from 192.168.4.2: icmp_seq=190 ttl=255 time=17.5 ms,,,
64 bytes from 192.168.4.2: icmp_seq=191 ttl=255 time=20.9 ms,,,
64 bytes from 192.168.4.2: icmp_seq=192 ttl=255 time=24.5 ms,,,
64 bytes from 192.168.4.2: icmp_seq=193 ttl=255 time=17.4 ms,,,
64 bytes from 192.168.4.2: icmp_seq=194 ttl=255 time=21.0 ms,,,
64 bytes from 192.168.4.2: icmp_seq=195 ttl=255 time=20.0 ms,,,
64 bytes from 192.168.4.2: icmp_seq=196 ttl=255 time=17.9 ms,,,
64 bytes from 192.168.4.2: icmp_seq=197 ttl=255 time=21.0 ms,,,
64 bytes from 192.168.4.2: icmp_seq=198 ttl=255 time=19.0 ms,,,
64 bytes from 192.168.4.2: icmp_seq=199 ttl=255 time=17.0 ms,,,
64 bytes from 192.168.4.2: icmp_seq=200 ttl=255 time=21.0 ms,,,
64 bytes from 192.168.4.2: icmp_seq=201 ttl=255 time=19.9 ms,,,
64 bytes from 192.168.4.2: icmp_seq=202 ttl=255 time=17.9 ms,,,
64 bytes from 192.168.4.2: icmp_seq=203 ttl=255 time=21.0 ms,,,
64 bytes from 192.168.4.2: icmp_seq=204 ttl=255 time=20.0 ms,,,
64 bytes from 192.168.4.2: icmp_seq=205 ttl=255 time=19.0 ms,,,
64 bytes from 192.168.4.2: icmp_seq=206 ttl=255 time=18.0 ms,,,
64 bytes from 192.168.4.2: icmp_seq=207 ttl=255 time=16.9 ms,,,
64 bytes from 192.168.4.2: icmp_seq=208 ttl=255 time=20.1 ms,,,
64 bytes from 192.168.4.2: icmp_seq=209 ttl=255 time=18.9 ms,,,
64 bytes from 192.168.4.2: icmp_seq=210 ttl=255 time=17.0 ms,,,
64 bytes from 192.168.4.2: icmp_seq=211 ttl=255 time=21.0 ms,,,
64 bytes from 192.168.4.2: icmp_seq=212 ttl=255 time=19.9 ms,,,
64 bytes from 192.168.4.2: icmp_seq=213 ttl=255 time=18.1 ms,,,
64 bytes from 192.168.4.2: icmp_seq=214 ttl=255 time=22.5 ms,,,
64 bytes from 192.168.4.2: icmp_seq=215 ttl=255 time=20.4 ms,,,
,,,
--- 192.168.4.2 ping statistics ---,,,
215 packets transmitted, 215 received, 0% packet loss, time 214308ms
rtt min/avg/max/mdev = 16.569/27.589/1376.329/94.834 ms, pipe 2,,
